task,model,is_inst,threshold_fitted,threshold,accuracy,bench_hash,num_shots,prompt_format,prompt_connector,prompt_granularity,prompt_feature_order,eval_results_path,predictions_path
ACSIncome,meta-llama--Meta-Llama-3.3-70B-Instruct,1,1,0.9995953710447519,0.7750675878642235,3072293096,0,text,is,original,rand 2,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-3072293096/results.bench-3072293096.json,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-1415419500/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,meta-llama--Meta-Llama-3.3-70B-Instruct,1,1,0.9981896671772733,0.7370862120756984,3093099879,0,comma,is,low,rand 1,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-3093099879/results.bench-3093099879.json,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-1369924358/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,meta-llama--Meta-Llama-3.3-70B-Instruct,1,1,0.9992416469643574,0.7774827275458096,4218043375,0,bullet,:,original, reversed,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-4218043375/results.bench-4218043375.json,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-1146204600/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,meta-llama--Meta-Llama-3.3-70B-Instruct,1,1,0.99883142595007,0.782505256833884,2033246072,0,bullet,=,original,default,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-2033246072/results.bench-2033246072.json,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-1732740164/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,meta-llama--Meta-Llama-3.3-70B-Instruct,1,1,0.9980797206866453,0.761297686993091,2865870461,0,bullet,=,low,default,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-2865870461/results.bench-2865870461.json,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-2473346345/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,meta-llama--Meta-Llama-3.3-70B-Instruct,1,1,0.9979488330799139,0.7664103334334635,803109394,0,bullet,:,original,rand 3,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-803109394/results.bench-803109394.json,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-950195260/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,meta-llama--Meta-Llama-3.3-70B-Instruct,1,0,0.5,0.6071252628416942,1273590008,0,comma,:,original,default,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-1273590008/results.bench-1273590008.json,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-1273590008/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,meta-llama--Meta-Llama-3.3-70B-Instruct,1,1,0.9994106053020172,0.7701471913487534,2013296783,0,comma,:,original, reversed,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-2013296783/results.bench-2013296783.json,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-3415646313/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,meta-llama--Meta-Llama-3.3-70B-Instruct,1,1,0.9993755064932801,0.7700510663863022,2540987925,0,comma,is,original, reversed,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-2540987925/results.bench-2540987925.json,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-358544996/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,meta-llama--Meta-Llama-3.3-70B-Instruct,1,1,0.9981911002130482,0.7543706818864524,4137996496,0,bullet,is,low,rand 2,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-4137996496/results.bench-4137996496.json,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-1834222522/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,meta-llama--Meta-Llama-3.3-70B-Instruct,1,0,0.5,0.5995073595674376,1878769158,0,text,=,low, reversed,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-1878769158/results.bench-1878769158.json,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-1878769158/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,meta-llama--Meta-Llama-3.3-70B-Instruct,1,1,0.9980797206866452,0.7613157104235506,3578838562,0,bullet,=,low,default,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-3578838562/results.bench-3578838562.json,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-2473346345/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,meta-llama--Meta-Llama-3.3-70B-Instruct,1,0,0.5,0.6478702313006909,950195260,0,bullet,:,original,rand 3,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-950195260/results.bench-950195260.json,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-950195260/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,meta-llama--Meta-Llama-3.3-70B-Instruct,1,0,0.5,0.6438029438269751,1900978697,0,text,is,original,rand 3,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-1900978697/results.bench-1900978697.json,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-1900978697/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,meta-llama--Meta-Llama-3.3-70B-Instruct,1,1,0.9992421277881525,0.7747011114448783,1537264307,0,bullet,:,original,rand 1,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-1537264307/results.bench-1537264307.json,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-662883910/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,meta-llama--Meta-Llama-3.3-70B-Instruct,1,1,0.9981896671772732,0.7370321417843196,3357074350,0,comma,is,low,rand 1,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-3357074350/results.bench-3357074350.json,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-1369924358/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,meta-llama--Meta-Llama-3.3-70B-Instruct,1,0,0.5,0.6306878942625413,3419107037,0,comma,=,original,rand 3,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-3419107037/results.bench-3419107037.json,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-3419107037/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,meta-llama--Meta-Llama-3.3-70B-Instruct,1,0,0.5,0.5997837188344848,3423783879,0,text,:,low,default,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-3423783879/results.bench-3423783879.json,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-3423783879/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,meta-llama--Meta-Llama-3.3-70B-Instruct,1,1,0.9994794377928162,0.7756082907780114,2098797071,0,comma,=,low,rand 2,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-2098797071/results.bench-2098797071.json,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-2055212564/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,meta-llama--Meta-Llama-3.3-70B-Instruct,1,1,0.9956763900689134,0.749864824271553,1417792822,0,bullet,is,low,rand 3,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-1417792822/results.bench-1417792822.json,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-2825750809/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,meta-llama--Meta-Llama-3.3-70B-Instruct,1,1,0.9994465854321162,0.7843075998798438,86690888,0,bullet,is,original,rand 2,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-86690888/results.bench-86690888.json,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-672355384/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,meta-llama--Meta-Llama-3.3-70B-Instruct,1,1,0.9994454426476787,0.7837789125863622,350206523,0,text,=,original,default,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-350206523/results.bench-350206523.json,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-2976953299/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,meta-llama--Meta-Llama-3.3-70B-Instruct,1,0,0.5,0.6262601381796336,1732740164,0,bullet,=,original,default,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-1732740164/results.bench-1732740164.json,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-1732740164/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,meta-llama--Meta-Llama-3.3-70B-Instruct,1,1,0.9975327981202271,0.7657554821267648,2469768501,0,bullet,=,original,rand 3,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-2469768501/results.bench-2469768501.json,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-3773567451/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,meta-llama--Meta-Llama-3.3-70B-Instruct,1,1,0.9986756287992552,0.7599279062781616,3566252113,0,text,=,low,rand 3,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-3566252113/results.bench-3566252113.json,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-3418951603/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,meta-llama--Meta-Llama-3.3-70B-Instruct,1,1,0.9978231881745553,0.7392670471613098,3307272656,0,comma,:,low,rand 2,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-3307272656/results.bench-3307272656.json,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-2045339710/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,meta-llama--Meta-Llama-3.3-70B-Instruct,1,1,0.9983971250344567,0.7628176629618504,2197024547,0,bullet,:,low, reversed,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-2197024547/results.bench-2197024547.json,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-4106636620/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,meta-llama--Meta-Llama-3.3-70B-Instruct,1,1,0.9993355481727576,0.7794052267948333,1183158341,0,bullet,=,original,rand 1,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-1183158341/results.bench-1183158341.json,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-466466570/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,meta-llama--Meta-Llama-3.3-70B-Instruct,1,0,0.5,0.6022108741363773,1594326583,0,text,=,original, reversed,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-1594326583/results.bench-1594326583.json,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-1594326583/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,meta-llama--Meta-Llama-3.3-70B-Instruct,1,0,0.5,0.6017182337038149,3400536727,0,comma,is,original,rand 2,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-3400536727/results.bench-3400536727.json,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-3400536727/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,meta-llama--Meta-Llama-3.3-70B-Instruct,1,1,0.99937550649328,0.7699969960949234,314429164,0,comma,is,original, reversed,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-314429164/results.bench-314429164.json,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-358544996/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,meta-llama--Meta-Llama-3.3-70B-Instruct,1,1,0.9975327981202272,0.7657554821267648,3983902798,0,bullet,=,original,rand 3,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-3983902798/results.bench-3983902798.json,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-3773567451/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,meta-llama--Meta-Llama-3.3-70B-Instruct,1,1,0.9984074880561604,0.74612195854611,2243482368,0,comma,=,low, reversed,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-2243482368/results.bench-2243482368.json,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-1361173222/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,meta-llama--Meta-Llama-3.3-70B-Instruct,1,0,0.5,0.5996815860618805,1661441697,0,bullet,=,low, reversed,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-1661441697/results.bench-1661441697.json,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-1661441697/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,meta-llama--Meta-Llama-3.3-70B-Instruct,1,1,0.9995119570522206,0.7669209972964854,2275025427,0,text,:,original, reversed,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-2275025427/results.bench-2275025427.json,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-258970644/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,meta-llama--Meta-Llama-3.3-70B-Instruct,1,0,0.5,0.6227095223790928,1852130592,0,bullet,=,original,rand 2,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-1852130592/results.bench-1852130592.json,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-1852130592/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,meta-llama--Meta-Llama-3.3-70B-Instruct,1,0,0.5,0.6143045959747672,4050935407,0,text,is,low,rand 3,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-4050935407/results.bench-4050935407.json,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-4050935407/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,meta-llama--Meta-Llama-3.3-70B-Instruct,1,0,0.5,0.6262841694202463,2976953299,0,text,=,original,default,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-2976953299/results.bench-2976953299.json,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-2976953299/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,meta-llama--Meta-Llama-3.3-70B-Instruct,1,1,0.9986734271197638,0.7606428356863923,838490465,0,comma,=,low,rand 3,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-838490465/results.bench-838490465.json,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-3515755311/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,meta-llama--Meta-Llama-3.3-70B-Instruct,1,0,0.5,0.626878942625413,1471784134,0,bullet,:,original,default,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-1471784134/results.bench-1471784134.json,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-1471784134/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,meta-llama--Meta-Llama-3.3-70B-Instruct,1,0,0.5,0.5937819164914389,2235210457,0,comma,is,low,rand 2,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-2235210457/results.bench-2235210457.json,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-2235210457/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,meta-llama--Meta-Llama-3.3-70B-Instruct,1,0,0.5,0.580360468609192,327620728,0,comma,is,low,default,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-327620728/results.bench-327620728.json,results/folktexts/0-variations/model-meta-llama--Meta-Llama-3.3-70B-Instruct/meta-llama--Meta-Llama-3.3-70B-Instruct_task-ACSIncome/meta-llama--Meta-Llama-3.3-70B-Instruct_bench-327620728/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
